-0.000748,-0.000839,0.000109,-0.000884,0.000300,0.002665
-0.000746,-0.000765,0.000109,-0.000884,0.000299,0.002659
-0.000745,-0.000690,0.000109,-0.000883,0.000298,0.002654
-0.000743,-0.000615,0.000109,-0.000882,0.000298,0.002648
-0.000742,-0.000541,0.000108,-0.000881,0.000297,0.002643
-0.000740,-0.000466,0.000108,-0.000880,0.000297,0.002637
-0.000738,-0.000391,0.000108,-0.000879,0.000296,0.002632
-0.000737,-0.000315,0.000108,-0.000877,0.000295,0.002627
-0.000735,-0.000240,0.000107,-0.000876,0.000295,0.002622
-0.000734,-0.000165,0.000107,-0.000874,0.000294,0.002617
-0.000732,-0.000090,0.000107,-0.000873,0.000293,0.002612
-0.000731,-0.000015,0.000106,-0.000871,0.000293,0.002607
-0.000729,0.000061,0.000106,-0.000869,0.000292,0.002602
-0.000728,0.000136,0.000106,-0.000868,0.000292,0.002598
-0.000726,0.000211,0.000106,-0.000866,0.000291,0.002593
-0.000725,0.000286,0.000105,-0.000864,0.000290,0.002588
-0.000723,0.000362,0.000105,-0.000863,0.000290,0.002583
-0.000722,0.000437,0.000105,-0.000861,0.000289,0.002578
-0.000720,0.000512,0.000105,-0.000859,0.000289,0.002573
-0.000719,0.000587,0.000104,-0.000858,0.000288,0.002568
-0.000717,0.000662,0.000104,-0.000856,0.000287,0.002563
-0.000716,0.000736,0.000104,-0.000854,0.000287,0.002558
-0.000714,0.000811,0.000103,-0.000853,0.000286,0.002554
-0.000713,0.000886,0.000103,-0.000851,0.000285,0.002549
-0.000711,0.000960,0.000103,-0.000850,0.000285,0.002544
-0.000710,0.001034,0.000103,-0.000848,0.000284,0.002539
-0.000708,0.001109,0.000102,-0.000847,0.000284,0.002534
-0.000707,0.001183,0.000102,-0.000845,0.000283,0.002529
-0.000705,0.001256,0.000102,-0.000844,0.000283,0.002524
-0.000704,0.001330,0.000102,-0.000842,0.000282,0.002519
-0.000702,0.001403,0.000101,-0.000841,0.000281,0.002514
-0.000701,0.001477,0.000101,-0.000840,0.000281,0.002509
-0.000699,0.001550,0.000101,-0.000838,0.000280,0.002504
-0.000698,0.001622,0.000101,-0.000837,0.000280,0.002499
-0.000696,0.001695,0.000100,-0.000836,0.000279,0.002494
-0.000695,0.001767,0.000100,-0.000834,0.000278,0.002489
-0.000694,0.001839,0.000100,-0.000833,0.000278,0.002484
-0.000692,0.001911,0.000100,-0.000832,0.000277,0.002479
-0.000691,0.001983,0.000099,-0.000830,0.000277,0.002474
-0.000689,0.002054,0.000099,-0.000829,0.000276,0.002469
-0.000688,0.002125,0.000099,-0.000828,0.000275,0.002464
-0.000686,0.002195,0.000099,-0.000827,0.000275,0.002459
-0.000685,0.002266,0.000098,-0.000825,0.000274,0.002454
-0.000683,0.002336,0.000098,-0.000824,0.000274,0.002449
-0.000682,0.002405,0.000098,-0.000823,0.000273,0.002443
-0.000681,0.002474,0.000098,-0.000822,0.000273,0.002438
-0.000679,0.002543,0.000097,-0.000821,0.000272,0.002433
-0.000678,0.002612,0.000097,-0.000819,0.000271,0.002428
-0.000676,0.002680,0.000097,-0.000818,0.000271,0.002423
-0.000675,0.002748,0.000097,-0.000817,0.000270,0.002418
-0.000674,0.002816,0.000096,-0.000816,0.000270,0.002412
-0.000672,0.002883,0.000096,-0.000815,0.000269,0.002407
-0.000671,0.002949,0.000096,-0.000814,0.000269,0.002402
-0.000669,0.003016,0.000096,-0.000813,0.000268,0.002397
-0.000668,0.003081,0.000095,-0.000812,0.000267,0.002391
-0.000667,0.003147,0.000095,-0.000811,0.000267,0.002386
-0.000665,0.003212,0.000095,-0.000810,0.000266,0.002381
-0.000664,0.003276,0.000095,-0.000809,0.000266,0.002376
-0.000662,0.003341,0.000094,-0.000808,0.000265,0.002370
-0.000661,0.003404,0.000094,-0.000807,0.000265,0.002365
-0.000660,0.003467,0.000094,-0.000806,0.000264,0.002359
-0.000658,0.003530,0.000094,-0.000805,0.000264,0.002354
-0.000657,0.003592,0.000094,-0.000804,0.000263,0.002349
-0.000655,0.003654,0.000093,-0.000803,0.000262,0.002343
-0.000654,0.003715,0.000093,-0.000802,0.000262,0.002338
-0.000653,0.003776,0.000093,-0.000802,0.000261,0.002332
-0.000651,0.003836,0.000093,-0.000801,0.000261,0.002327
-0.000650,0.003896,0.000092,-0.000800,0.000260,0.002321
-0.000649,0.003955,0.000092,-0.000799,0.000260,0.002316
-0.000647,0.004014,0.000092,-0.000799,0.000259,0.002310
-0.000646,0.004072,0.000092,-0.000798,0.000259,0.002305
-0.000645,0.004130,0.000091,-0.000798,0.000258,0.002299
-0.000643,0.004187,0.000091,-0.000797,0.000258,0.002294
-0.000642,0.004243,0.000091,-0.000797,0.000257,0.002288
-0.000641,0.004299,0.000091,-0.000796,0.000256,0.002283
-0.000639,0.004355,0.000091,-0.000796,0.000256,0.002277
-0.000638,0.004410,0.000090,-0.000796,0.000255,0.002272
-0.000637,0.004464,0.000090,-0.000795,0.000255,0.002266
-0.000635,0.004518,0.000090,-0.000795,0.000254,0.002261
-0.000634,0.004571,0.000090,-0.000795,0.000254,0.002255
-0.000633,0.004623,0.000090,-0.000795,0.000253,0.002250
-0.000631,0.004675,0.000089,-0.000795,0.000253,0.002244
-0.000630,0.004726,0.000089,-0.000795,0.000252,0.002239
-0.000629,0.004777,0.000089,-0.000796,0.000252,0.002233
-0.000627,0.004827,0.000089,-0.000796,0.000251,0.002228
-0.000626,0.004876,0.000088,-0.000797,0.000251,0.002223
-0.000625,0.004925,0.000088,-0.000797,0.000250,0.002218
-0.000623,0.004973,0.000088,-0.000798,0.000250,0.002212
-0.000622,0.005021,0.000088,-0.000799,0.000249,0.002207
-0.000621,0.005068,0.000088,-0.000801,0.000249,0.002202
-0.000619,0.005114,0.000087,-0.000802,0.000248,0.002198
-0.000618,0.005160,0.000087,-0.000804,0.000247,0.002193
-0.000617,0.005205,0.000087,-0.000806,0.000247,0.002188
-0.000616,0.005249,0.000087,-0.000809,0.000246,0.002184
-0.000614,0.005293,0.000087,-0.000812,0.000246,0.002179
-0.000613,0.005336,0.000086,-0.000815,0.000245,0.002175
-0.000612,0.005378,0.000086,-0.000819,0.000245,0.002171
-0.000610,0.005419,0.000086,-0.000824,0.000244,0.002168
-0.000609,0.005460,0.000086,-0.000829,0.000244,0.002165
-0.000608,0.005501,0.000086,-0.000836,0.000243,0.002162
-0.000607,0.005540,0.000085,-0.000844,0.000243,0.002160
-0.000605,0.005579,0.000085,-0.000853,0.000242,0.002158
-0.000604,0.005617,0.000085,-0.000864,0.000242,0.002157
-0.000603,0.005655,0.000085,-0.000878,0.000241,0.002157
-0.000602,0.005691,0.000085,-0.000895,0.000241,0.002159
-0.000600,0.005727,0.000084,-0.000916,0.000240,0.002162
-0.000599,0.005763,0.000084,-0.000941,0.000240,0.002167
-0.000598,0.005797,0.000084,-0.000970,0.000239,0.002174
-0.000597,0.005831,0.000084,-0.001000,0.000239,0.002183
-0.000595,0.005864,0.000084,-0.001018,0.000238,0.002189
-0.000594,0.005897,0.000083,-0.001003,0.000238,0.002188
-0.000593,0.005928,0.000083,-0.000951,0.000238,0.002176
-0.000592,0.005959,0.000083,-0.000889,0.000238,0.002161
-0.000590,0.005990,0.000083,-0.000836,0.000237,0.002147
-0.000589,0.006019,0.000083,-0.000795,0.000237,0.002135
-0.000588,0.006048,0.000083,-0.000763,0.000237,0.002125
-0.000587,0.006076,0.000082,-0.000738,0.000236,0.002116
-0.000585,0.006103,0.000082,-0.000719,0.000236,0.002109
-0.000584,0.006130,0.000082,-0.000704,0.000235,0.002102
-0.000583,0.006155,0.000082,-0.000692,0.000235,0.002096
-0.000582,0.006180,0.000082,-0.000683,0.000234,0.002090
-0.000580,0.006205,0.000081,-0.000676,0.000234,0.002085
-0.000579,0.006228,0.000081,-0.000670,0.000233,0.002080
-0.000578,0.006251,0.000081,-0.000666,0.000233,0.002075
-0.000577,0.006273,0.000081,-0.000662,0.000232,0.002070
-0.000576,0.006294,0.000081,-0.000659,0.000232,0.002065
-0.000574,0.006315,0.000081,-0.000656,0.000231,0.002061
-0.000573,0.006334,0.000080,-0.000654,0.000231,0.002056
-0.000572,0.006353,0.000080,-0.000652,0.000230,0.002052
-0.000571,0.006371,0.000080,-0.000650,0.000230,0.002048
-0.000570,0.006389,0.000080,-0.000649,0.000229,0.002043
-0.000568,0.006406,0.000080,-0.000647,0.000229,0.002039
-0.000567,0.006421,0.000080,-0.000646,0.000228,0.002035
-0.000566,0.006436,0.000079,-0.000644,0.000228,0.002031
-0.000565,0.006451,0.000079,-0.000643,0.000227,0.002027
-0.000564,0.006464,0.000079,-0.000642,0.000227,0.002022
-0.000562,0.006477,0.000079,-0.000641,0.000226,0.002018
-0.000561,0.006489,0.000079,-0.000640,0.000226,0.002014
-0.000560,0.006500,0.000078,-0.000639,0.000225,0.002010
-0.000559,0.006510,0.000078,-0.000637,0.000225,0.002006
-0.000558,0.006520,0.000078,-0.000636,0.000225,0.002002
-0.000557,0.006529,0.000078,-0.000635,0.000224,0.001998
-0.000555,0.006537,0.000078,-0.000634,0.000224,0.001994
-0.000554,0.006544,0.000078,-0.000633,0.000223,0.001989
-0.000553,0.006551,0.000078,-0.000632,0.000223,0.001985
-0.000552,0.006556,0.000077,-0.000631,0.000222,0.001981
-0.000551,0.006561,0.000077,-0.000630,0.000222,0.001977
-0.000550,0.006565,0.000077,-0.000628,0.000221,0.001973
-0.000549,0.006569,0.000077,-0.000627,0.000221,0.001969
-0.000547,0.006571,0.000077,-0.000626,0.000220,0.001965
-0.000546,0.006573,0.000077,-0.000625,0.000220,0.001961
-0.000545,0.006574,0.000076,-0.000624,0.000219,0.001957
-0.000544,0.006574,0.000076,-0.000623,0.000219,0.001953
-0.000543,0.006574,0.000076,-0.000622,0.000218,0.001949
-0.000542,0.006572,0.000076,-0.000621,0.000218,0.001945
-0.000540,0.006570,0.000076,-0.000620,0.000217,0.001941
-0.000539,0.006567,0.000076,-0.000618,0.000217,0.001937
-0.000538,0.006564,0.000075,-0.000617,0.000217,0.001933
-0.000537,0.006559,0.000075,-0.000616,0.000216,0.001929
-0.000536,0.006554,0.000075,-0.000615,0.000216,0.001925
-0.000535,0.006548,0.000075,-0.000614,0.000215,0.001922
-0.000534,0.006541,0.000075,-0.000613,0.000215,0.001918
-0.000533,0.006533,0.000075,-0.000612,0.000214,0.001914
-0.000531,0.006525,0.000075,-0.000610,0.000214,0.001910
-0.000530,0.006516,0.000074,-0.000609,0.000213,0.001906
-0.000529,0.006506,0.000074,-0.000608,0.000213,0.001902
-0.000528,0.006495,0.000074,-0.000607,0.000212,0.001898
-0.000527,0.006484,0.000074,-0.000606,0.000212,0.001894
-0.000526,0.006471,0.000074,-0.000605,0.000212,0.001890
-0.000525,0.006458,0.000074,-0.000604,0.000211,0.001887
-0.000524,0.006445,0.000074,-0.000602,0.000211,0.001883
-0.000523,0.006430,0.000073,-0.000601,0.000210,0.001879
-0.000522,0.006415,0.000073,-0.000600,0.000210,0.001875
-0.000520,0.006399,0.000073,-0.000599,0.000209,0.001871
-0.000519,0.006382,0.000073,-0.000598,0.000209,0.001867
-0.000518,0.006364,0.000073,-0.000597,0.000208,0.001864
-0.000517,0.006346,0.000073,-0.000595,0.000208,0.001860
-0.000516,0.006327,0.000073,-0.000594,0.000208,0.001856
-0.000515,0.006307,0.000072,-0.000593,0.000207,0.001852
-0.000514,0.006286,0.000072,-0.000592,0.000207,0.001848
-0.000513,0.006265,0.000072,-0.000591,0.000206,0.001845
-0.000512,0.006243,0.000072,-0.000589,0.000206,0.001841
-0.000511,0.006220,0.000072,-0.000588,0.000205,0.001837
-0.000510,0.006196,0.000072,-0.000587,0.000205,0.001833
-0.000509,0.006172,0.000072,-0.000586,0.000204,0.001830
-0.000507,0.006147,0.000072,-0.000585,0.000204,0.001826
-0.000506,0.006121,0.000071,-0.000583,0.000204,0.001822
-0.000505,0.006095,0.000071,-0.000582,0.000203,0.001819
-0.000504,0.006067,0.000071,-0.000581,0.000203,0.001815
-0.000503,0.006039,0.000071,-0.000580,0.000202,0.001811
-0.000502,0.006011,0.000071,-0.000578,0.000202,0.001807
-0.000501,0.005981,0.000071,-0.000577,0.000201,0.001804
-0.000500,0.005951,0.000071,-0.000576,0.000201,0.001800
-0.000499,0.005920,0.000071,-0.000575,0.000201,0.001796
-0.000498,0.005889,0.000070,-0.000573,0.000200,0.001793
-0.000497,0.005856,0.000070,-0.000572,0.000200,0.001789
-0.000496,0.005824,0.000070,-0.000571,0.000199,0.001785
-0.000495,0.005790,0.000070,-0.000570,0.000199,0.001782
-0.000494,0.005756,0.000070,-0.000569,0.000198,0.001778
-0.000493,0.005720,0.000070,-0.000567,0.000198,0.001774
-0.000492,0.005685,0.000070,-0.000566,0.000198,0.001771
-0.000491,0.005648,0.000070,-0.000565,0.000197,0.001767
-0.000490,0.005611,0.000069,-0.000563,0.000197,0.001764
-0.000489,0.005573,0.000069,-0.000562,0.000196,0.001760
-0.000488,0.005535,0.000069,-0.000561,0.000196,0.001756
-0.000487,0.005496,0.000069,-0.000560,0.000196,0.001753
-0.000485,0.005456,0.000069,-0.000558,0.000195,0.001749
-0.000484,0.005416,0.000069,-0.000557,0.000195,0.001746
-0.000483,0.005375,0.000069,-0.000556,0.000194,0.001742
-0.000482,0.005333,0.000069,-0.000555,0.000194,0.001738
-0.000481,0.005290,0.000068,-0.000553,0.000193,0.001735
-0.000480,0.005247,0.000068,-0.000552,0.000193,0.001731
-0.000479,0.005204,0.000068,-0.000551,0.000193,0.001728
-0.000478,0.005159,0.000068,-0.000549,0.000192,0.001724
-0.000477,0.005115,0.000068,-0.000548,0.000192,0.001721
-0.000476,0.005069,0.000068,-0.000547,0.000191,0.001717
-0.000475,0.005023,0.000068,-0.000546,0.000191,0.001714
-0.000474,0.004976,0.000068,-0.000544,0.000191,0.001710
-0.000473,0.004929,0.000068,-0.000543,0.000190,0.001706
-0.000472,0.004881,0.000067,-0.000542,0.000190,0.001703
-0.000471,0.004832,0.000067,-0.000540,0.000189,0.001699
-0.000470,0.004783,0.000067,-0.000539,0.000189,0.001696
-0.000469,0.004733,0.000067,-0.000538,0.000189,0.001692
-0.000468,0.004683,0.000067,-0.000536,0.000188,0.001689
-0.000467,0.004632,0.000067,-0.000535,0.000188,0.001685
-0.000466,0.004580,0.000067,-0.000534,0.000187,0.001682
-0.000465,0.004528,0.000067,-0.000533,0.000187,0.001678
-0.000464,0.004475,0.000067,-0.000531,0.000187,0.001675
-0.000464,0.004422,0.000066,-0.000530,0.000186,0.001672
-0.000463,0.004369,0.000066,-0.000529,0.000186,0.001668
-0.000462,0.004314,0.000066,-0.000527,0.000185,0.001665
-0.000461,0.004259,0.000066,-0.000526,0.000185,0.001661
-0.000460,0.004204,0.000066,-0.000525,0.000185,0.001658
-0.000459,0.004148,0.000066,-0.000523,0.000184,0.001654
-0.000458,0.004092,0.000066,-0.000522,0.000184,0.001651
-0.000457,0.004035,0.000066,-0.000521,0.000183,0.001647
-0.000456,0.003977,0.000066,-0.000519,0.000183,0.001644
-0.000455,0.003919,0.000065,-0.000518,0.000183,0.001641
-0.000454,0.003861,0.000065,-0.000517,0.000182,0.001637
-0.000453,0.003802,0.000065,-0.000515,0.000182,0.001634
-0.000452,0.003743,0.000065,-0.000514,0.000181,0.001630
-0.000451,0.003683,0.000065,-0.000513,0.000181,0.001627
-0.000450,0.003622,0.000065,-0.000511,0.000181,0.001623
-0.000449,0.003561,0.000065,-0.000510,0.000180,0.001620
-0.000448,0.003500,0.000065,-0.000509,0.000180,0.001617
-0.000447,0.003438,0.000065,-0.000508,0.000180,0.001613
-0.000446,0.003376,0.000065,-0.000506,0.000179,0.001610
-0.000445,0.003314,0.000064,-0.000505,0.000179,0.001606
-0.000444,0.003251,0.000064,-0.000504,0.000178,0.001603
-0.000443,0.003187,0.000064,-0.000502,0.000178,0.001600
-0.000442,0.003123,0.000064,-0.000501,0.000178,0.001596
-0.000442,0.003059,0.000064,-0.000500,0.000177,0.001593
-0.000441,0.002994,0.000064,-0.000498,0.000177,0.001590
-0.000440,0.002929,0.000064,-0.000497,0.000177,0.001586
-0.000439,0.002864,0.000064,-0.000496,0.000176,0.001583
-0.000438,0.002798,0.000064,-0.000494,0.000176,0.001580
-0.000437,0.002731,0.000064,-0.000493,0.000175,0.001576
-0.000436,0.002665,0.000063,-0.000492,0.000175,0.001573
-0.000435,0.002598,0.000063,-0.000490,0.000175,0.001570
-0.000434,0.002530,0.000063,-0.000489,0.000174,0.001566
-0.000433,0.002463,0.000063,-0.000488,0.000174,0.001563
-0.000432,0.002395,0.000063,-0.000486,0.000174,0.001560
-0.000431,0.002326,0.000063,-0.000485,0.000173,0.001556
-0.000431,0.002258,0.000063,-0.000484,0.000173,0.001553
-0.000430,0.002189,0.000063,-0.000483,0.000172,0.001550
-0.000429,0.002119,0.000063,-0.000481,0.000172,0.001546
-0.000428,0.002050,0.000063,-0.000480,0.000172,0.001543
-0.000427,0.001980,0.000062,-0.000479,0.000171,0.001540
-0.000426,0.001910,0.000062,-0.000477,0.000171,0.001537
-0.000425,0.001839,0.000062,-0.000476,0.000171,0.001533
-0.000424,0.001769,0.000062,-0.000475,0.000170,0.001530
-0.000423,0.001698,0.000062,-0.000473,0.000170,0.001527
-0.000422,0.001627,0.000062,-0.000472,0.000169,0.001524
-0.000422,0.001555,0.000062,-0.000471,0.000169,0.001520
-0.000421,0.001483,0.000062,-0.000470,0.000169,0.001517
-0.000420,0.001412,0.000062,-0.000468,0.000168,0.001514
-0.000419,0.001339,0.000062,-0.000467,0.000168,0.001511
-0.000418,0.001267,0.000062,-0.000466,0.000168,0.001507
-0.000417,0.001195,0.000061,-0.000464,0.000167,0.001504
-0.000416,0.001122,0.000061,-0.000463,0.000167,0.001501
-0.000415,0.001049,0.000061,-0.000462,0.000167,0.001498
-0.000414,0.000976,0.000061,-0.000461,0.000166,0.001494
-0.000414,0.000903,0.000061,-0.000459,0.000166,0.001491
-0.000413,0.000829,0.000061,-0.000458,0.000166,0.001488
-0.000412,0.000756,0.000061,-0.000457,0.000165,0.001485
-0.000411,0.000682,0.000061,-0.000456,0.000165,0.001482
-0.000410,0.000608,0.000061,-0.000454,0.000164,0.001478
-0.000409,0.000534,0.000061,-0.000453,0.000164,0.001475
-0.000408,0.000460,0.000061,-0.000452,0.000164,0.001472
-0.000408,0.000386,0.000060,-0.000450,0.000163,0.001469
-0.000407,0.000312,0.000060,-0.000449,0.000163,0.001466
-0.000406,0.000238,0.000060,-0.000448,0.000163,0.001463
-0.000405,0.000164,0.000060,-0.000447,0.000162,0.001459
-0.000404,0.000089,0.000060,-0.000446,0.000162,0.001456
-0.000403,0.000015,0.000060,-0.000444,0.000162,0.001453
-0.000402,-0.000060,0.000060,-0.000443,0.000161,0.001450
-0.000402,-0.000134,0.000060,-0.000442,0.000161,0.001447
-0.000401,-0.000209,0.000060,-0.000441,0.000161,0.001444
-0.000400,-0.000283,0.000060,-0.000439,0.000160,0.001441
-0.000399,-0.000358,0.000060,-0.000438,0.000160,0.001437
-0.000398,-0.000433,0.000059,-0.000437,0.000160,0.001434
-0.000397,-0.000507,0.000059,-0.000436,0.000159,0.001431
-0.000396,-0.000582,0.000059,-0.000435,0.000159,0.001428
-0.000396,-0.000656,0.000059,-0.000433,0.000159,0.001425
-0.000395,-0.000731,0.000059,-0.000432,0.000158,0.001422
-0.000394,-0.000805,0.000059,-0.000431,0.000158,0.001419
-0.000393,-0.000879,0.000059,-0.000430,0.000158,0.001416
-0.000392,-0.000953,0.000059,-0.000429,0.000157,0.001413
-0.000391,-0.001028,0.000059,-0.000427,0.000157,0.001410
-0.000391,-0.001102,0.000059,-0.000426,0.000157,0.001407
-0.000390,-0.001176,0.000059,-0.000425,0.000156,0.001404
-0.000389,-0.001249,0.000058,-0.000424,0.000156,0.001401
-0.000388,-0.001323,0.000058,-0.000423,0.000156,0.001397
-0.000387,-0.001397,0.000058,-0.000422,0.000155,0.001394
-0.000387,-0.001470,0.000058,-0.000420,0.000155,0.001391
-0.000386,-0.001543,0.000058,-0.000419,0.000155,0.001388
-0.000385,-0.001616,0.000058,-0.000418,0.000154,0.001385
-0.000384,-0.001689,0.000058,-0.000417,0.000154,0.001382
-0.000383,-0.001762,0.000058,-0.000416,0.000154,0.001379
-0.000382,-0.001834,0.000058,-0.000415,0.000153,0.001376
-0.000382,-0.001906,0.000058,-0.000414,0.000153,0.001373
-0.000381,-0.001978,0.000058,-0.000413,0.000153,0.001370
-0.000380,-0.002050,0.000058,-0.000411,0.000152,0.001368
-0.000379,-0.002122,0.000057,-0.000410,0.000152,0.001365
-0.000378,-0.002193,0.000057,-0.000409,0.000152,0.001362
-0.000378,-0.002264,0.000057,-0.000408,0.000151,0.001359
-0.000377,-0.002335,0.000057,-0.000407,0.000151,0.001356
-0.000376,-0.002405,0.000057,-0.000406,0.000151,0.001353
-0.000375,-0.002475,0.000057,-0.000405,0.000150,0.001350
-0.000374,-0.002545,0.000057,-0.000404,0.000150,0.001347
-0.000374,-0.002614,0.000057,-0.000403,0.000150,0.001344
-0.000373,-0.002684,0.000057,-0.000402,0.000149,0.001341
-0.000372,-0.002752,0.000057,-0.000401,0.000149,0.001338
-0.000371,-0.002821,0.000057,-0.000399,0.000149,0.001335
-0.000371,-0.002889,0.000056,-0.000398,0.000148,0.001332
-0.000370,-0.002956,0.000056,-0.000397,0.000148,0.001330
-0.000369,-0.003024,0.000056,-0.000396,0.000148,0.001327
-0.000368,-0.003090,0.000056,-0.000395,0.000148,0.001324
-0.000367,-0.003157,0.000056,-0.000394,0.000147,0.001321
-0.000367,-0.003223,0.000056,-0.000393,0.000147,0.001318
-0.000366,-0.003288,0.000056,-0.000392,0.000147,0.001315
-0.000365,-0.003353,0.000056,-0.000391,0.000146,0.001313
-0.000364,-0.003418,0.000056,-0.000390,0.000146,0.001310
-0.000364,-0.003482,0.000056,-0.000389,0.000146,0.001307
-0.000363,-0.003546,0.000056,-0.000388,0.000145,0.001304
-0.000362,-0.003609,0.000055,-0.000387,0.000145,0.001301
-0.000361,-0.003671,0.000055,-0.000386,0.000145,0.001299
-0.000361,-0.003733,0.000055,-0.000385,0.000144,0.001296
